symbol,sector,setup,entry_date,exit_date,trading_days,entry,stop,target_2r,exit_price,exit_reason,shares,pnl,r_multiple,win,market_state
DIVISLAB.NS,Pharma,A_flat_base,2021-06-01,2021-06-21,15,4083.09,3845.57,4558.12,4102.38427734375,time_stop,4,-22.82,-0.023,False,bull
DIVISLAB.NS,Pharma,A_flat_base,2021-07-19,2021-08-31,30,4612.24,4375.64,5085.43,5039.15673828125,hard_time_exit,4,1227.01,1.227,True,bull
DIVISLAB.NS,Pharma,A_flat_base,2023-07-06,2023-07-26,15,3680.95,3386.17,4270.51,3612.25146484375,time_stop,3,-306.1,-0.306,False,bull
DIVISLAB.NS,Pharma,A_flat_base,2023-08-08,2023-08-29,15,3856.17,3510.77,4546.97,3618.3154296875,time_stop,3,-813.56,-0.814,False,bull
DIVISLAB.NS,Pharma,B_ema_pullback,2024-05-09,2024-05-09,1,3896.17,3766.26,4155.99,3766.26,stop,8,-1139.28,-1.139,False,bull
DIVISLAB.NS,Pharma,A_flat_base,2024-07-29,2024-08-19,15,4757.81,4348.69,5576.04,4648.732421875,time_stop,2,-318.16,-0.318,False,bull
DIVISLAB.NS,Pharma,A_flat_base,2024-09-11,2024-10-01,15,5385.88,4992.52,6172.6,5399.21484375,time_stop,2,-73.33,-0.073,False,bull
DRREDDY.NS,Pharma,A_flat_base,2018-08-24,2018-10-01,25,473.46,427.89,564.6,479.407470703125,time_stop,23,36.79,0.037,True,bull
DRREDDY.NS,Pharma,A_flat_base,2020-01-20,2020-02-17,21,586.58,558.46,642.82,642.82,target_2r,38,1502.84,1.503,True,bull
DRREDDY.NS,Pharma,A_flat_base,2020-09-17,2020-10-29,30,912.6,832.47,1072.86,957.8065185546876,hard_time_exit,15,822.56,0.823,True,neutral
DRREDDY.NS,Pharma,A_flat_base,2023-06-16,2023-07-17,21,950.72,909.02,1034.11,1034.11,target_2r,30,1776.2,1.776,True,bull
DRREDDY.NS,Pharma,A_flat_base,2023-07-28,2023-09-08,30,1090.09,1035.26,1199.76,1103.189208984375,hard_time_exit,18,511.45,0.511,True,bull
CIPLA.NS,Pharma,A_flat_base,2017-02-06,2017-02-27,15,574.18,532.21,658.12,550.0172119140625,time_stop,25,-704.07,-0.704,False,bull
CIPLA.NS,Pharma,A_flat_base,2017-09-22,2017-10-13,15,558.8,523.87,628.67,559.1409912109375,time_stop,29,-90.11,-0.09,False,bull
CIPLA.NS,Pharma,A_flat_base,2020-08-11,2020-08-31,15,772.39,675.2,966.77,687.291015625,time_stop,10,-950.99,-0.951,False,bull
CIPLA.NS,Pharma,A_flat_base,2020-09-16,2020-09-24,7,717.29,678.48,794.91,717.29,stop,27,404.53,0.405,True,neutral
CIPLA.NS,Pharma,A_flat_base,2022-08-02,2022-08-29,18,973.02,914.76,1089.54,990.0552368164062,time_stop,17,189.6,0.19,True,bull
CIPLA.NS,Pharma,A_flat_base,2022-12-22,2022-12-28,5,1105.71,1055.41,1206.3,1055.41,stop,23,-1256.9,-1.257,False,bull
CIPLA.NS,Pharma,A_flat_base,2023-07-28,2023-09-08,30,1150.47,985.87,1479.68,1221.091552734375,hard_time_exit,6,323.73,0.324,True,bull
CIPLA.NS,Pharma,A_flat_base,2024-01-11,2024-01-29,11,1315.86,1242.28,1463.01,1315.86,stop,16,488.56,0.489,True,bull
CIPLA.NS,Pharma,A_flat_base,2024-09-02,2024-09-20,15,1653.01,1538.56,1881.91,1621.3304443359375,time_stop,10,-416.8,-0.417,False,bull
CIPLA.NS,Pharma,A_flat_base,2024-09-30,2024-10-04,4,1658.95,1585.36,1806.14,1585.36,stop,14,-1130.26,-1.13,False,bull
TATACONSUM.NS,FMCG,A_flat_base,2017-02-03,2017-02-23,15,125.77,114.55,148.2,126.59404754638672,time_stop,94,-22.54,-0.023,False,bull
TATACONSUM.NS,FMCG,A_flat_base,2017-03-02,2017-04-17,30,132.36,124.32,148.45,135.86700439453125,hard_time_exit,160,824.56,0.825,True,bull
TATACONSUM.NS,FMCG,A_flat_base,2017-06-15,2017-06-23,7,144.19,137.91,156.76,137.91,stop,162,-1117.36,-1.117,False,bull
TATACONSUM.NS,FMCG,A_flat_base,2017-07-10,2017-08-10,24,146.41,133.73,171.77,146.41,stop,84,432.56,0.433,True,bull
TATACONSUM.NS,FMCG,A_flat_base,2017-10-30,2017-11-20,16,210.84,189.66,253.2,253.2,target_2r,59,1785.02,1.785,True,bull
TATACONSUM.NS,FMCG,A_flat_base,2018-01-15,2018-01-18,4,307.07,286.78,347.66,286.78,stop,55,-1215.95,-1.216,False,bull
TATACONSUM.NS,FMCG,B_ema_pullback,2019-06-19,2019-06-26,6,237.68,228.97,255.09,255.09,target_2r,129,1588.45,1.588,True,bull
TATACONSUM.NS,FMCG,A_flat_base,2019-06-27,2019-07-17,15,261.96,232.23,321.42,245.4611358642578,time_stop,35,-677.46,-0.677,False,bull
TATACONSUM.NS,FMCG,A_flat_base,2019-10-31,2019-11-01,2,277.26,264.56,302.65,302.65,target_2r,70,1232.8,1.233,True,bull
TATACONSUM.NS,FMCG,A_flat_base,2019-12-13,2019-12-18,4,309.67,295.46,338.08,295.46,stop,73,-1137.33,-1.137,False,neutral
TATACONSUM.NS,FMCG,A_flat_base,2020-01-13,2020-02-24,30,327.93,296.46,390.86,352.5280456542969,hard_time_exit,33,821.53,0.822,True,bull
TATACONSUM.NS,FMCG,B_ema_pullback,2020-09-02,2020-09-07,4,531.58,498.12,598.5,531.58,stop,33,435.36,0.435,True,bull
TATACONSUM.NS,FMCG,A_flat_base,2021-08-16,2021-09-28,30,781.98,727.6,890.74,796.0035400390625,hard_time_exit,18,515.63,0.516,True,bull
TATACONSUM.NS,FMCG,A_flat_base,2022-09-02,2022-09-22,15,824.91,760.79,953.14,783.3185424804688,time_stop,17,-807.05,-0.807,False,bull
TATACONSUM.NS,FMCG,A_flat_base,2023-06-01,2023-06-15,11,788.38,754.22,856.7,856.7,target_2r,30,1437.2,1.437,True,neutral
TATACONSUM.NS,FMCG,A_flat_base,2023-09-07,2023-10-03,17,854.3,817.32,928.26,854.3,stop,20,269.8,0.27,True,neutral
TATACONSUM.NS,FMCG,A_flat_base,2023-10-16,2023-11-06,15,905.71,848.81,1019.52,905.647705078125,time_stop,19,-101.18,-0.101,False,neutral
TATACONSUM.NS,FMCG,A_flat_base,2023-12-01,2023-12-20,14,933.44,909.2,981.93,981.93,target_2r,53,1839.73,1.84,True,bull
TATACONSUM.NS,FMCG,A_flat_base,2024-01-15,2024-02-06,15,1174.33,1079.16,1364.67,1147.08154296875,time_stop,15,-508.73,-0.509,False,bull
TATACONSUM.NS,FMCG,A_flat_base,2024-03-11,2024-03-19,7,1246.37,1134.31,1470.49,1134.31,stop,9,-1108.54,-1.109,False,bull
M&M.NS,Auto,A_flat_base,2016-07-01,2016-07-22,15,654.8,600.28,763.84,663.036865234375,time_stop,19,56.5,0.057,True,bull
M&M.NS,Auto,A_flat_base,2017-06-01,2017-06-21,15,658.84,598.35,779.82,638.4586181640625,time_stop,18,-466.86,-0.467,False,bull
M&M.NS,Auto,A_flat_base,2018-02-02,2018-02-05,2,743.03,695.45,838.18,695.45,stop,21,-1099.18,-1.099,False,bull
M&M.NS,Auto,A_flat_base,2020-09-17,2020-09-22,4,602.57,569.92,667.88,593.8152314379455,stop_gap_down,24,186.86,0.187,True,neutral
M&M.NS,Auto,A_flat_base,2021-10-08,2021-10-29,15,863.05,759.25,1070.64,853.06640625,time_stop,11,-209.82,-0.21,False,bull
M&M.NS,Auto,A_flat_base,2021-11-10,2021-11-22,8,874.83,813.27,997.94,874.83,stop,21,515.5,0.515,True,neutral
M&M.NS,Auto,A_flat_base,2022-08-02,2022-08-25,16,1207.48,1096.58,1429.27,1227.662109375,time_stop,9,81.64,0.082,True,bull
M&M.NS,Auto,A_flat_base,2023-07-07,2023-07-27,15,1509.13,1354.85,1817.68,1425.427001953125,time_stop,6,-602.22,-0.602,False,bull
M&M.NS,Auto,A_flat_base,2023-08-08,2023-08-29,15,1508.28,1394.26,1736.32,1537.15478515625,time_stop,9,159.87,0.16,True,bull
M&M.NS,Auto,A_flat_base,2024-02-16,2024-03-15,20,1762.62,1598.8,2090.25,1762.62,stop,7,391.43,0.391,True,bull
M&M.NS,Auto,A_flat_base,2024-05-17,2024-06-18,21,2390.92,2127.21,2918.34,2918.34,target_2r,4,1482.26,1.482,True,bull
M&M.NS,Auto,B_ema_pullback,2024-07-10,2024-07-10,1,2909.55,2773.24,3182.18,2773.24,stop,7,-1054.17,-1.054,False,bull
ADANIENT.NS,Diversified,A_flat_base,2017-01-30,2017-02-17,15,49.1,41.1,65.11,50.067481994628906,time_stop,120,16.1,0.016,True,bull
ADANIENT.NS,Diversified,B_ema_pullback,2017-02-21,2017-04-05,29,52.31,47.83,61.26,61.26,target_2r,240,1511.6,1.512,True,bull
ADANIENT.NS,Diversified,B_ema_pullback,2017-04-19,2017-04-27,7,76.35,60.54,107.98,60.54,stop,59,-1032.79,-1.033,False,bull
ADANIENT.NS,Diversified,A_flat_base,2017-07-13,2017-08-02,15,76.14,70.72,86.97,76.15921020507812,time_stop,212,-95.93,-0.096,False,bull
ADANIENT.NS,Diversified,A_flat_base,2018-01-04,2018-01-17,10,94.52,87.0,109.57,109.57,target_2r,132,1389.62,1.39,True,neutral
ADANIENT.NS,Diversified,A_flat_base,2018-11-30,2018-12-06,5,166.58,152.34,195.07,152.34,stop,64,-1011.36,-1.011,False,bull
ADANIENT.NS,Diversified,A_flat_base,2019-12-23,2019-12-26,3,215.91,203.66,240.41,203.66,stop,76,-1031.0,-1.031,False,bull
ADANIENT.NS,Diversified,A_flat_base,2020-01-20,2020-02-28,29,227.61,203.95,274.93,218.9122789534222,stop_gap_down,44,229.17,0.229,True,bull
ADANIENT.NS,Diversified,B_ema_pullback,2020-09-17,2020-09-21,3,294.58,270.88,341.98,270.88,stop,39,-1024.3,-1.024,False,neutral
ADANIENT.NS,Diversified,B_ema_pullback,2020-10-20,2020-10-30,9,314.85,301.46,341.63,341.63,target_2r,67,1252.39,1.252,True,bull
ADANIENT.NS,Diversified,A_flat_base,2020-11-18,2020-12-24,26,393.39,352.34,475.49,475.49,target_2r,24,1377.8,1.378,True,bull
ADANIENT.NS,Diversified,B_ema_pullback,2021-01-20,2021-02-04,11,531.39,495.33,603.51,603.51,target_2r,29,1486.64,1.487,True,bull
ADANIENT.NS,Diversified,B_ema_pullback,2021-05-18,2021-06-02,12,1313.08,1207.15,1524.93,1524.93,target_2r,12,1806.62,1.807,True,bull
ADANIENT.NS,Diversified,B_ema_pullback,2021-06-29,2021-07-02,4,1523.82,1473.58,1624.31,1473.58,stop,20,-1104.8,-1.105,False,bull
ADANIENT.NS,Diversified,A_flat_base,2021-08-09,2021-08-23,10,1545.49,1397.76,1840.95,1397.76,stop,7,-1134.11,-1.134,False,bull
ADANIENT.NS,Diversified,B_ema_pullback,2022-11-25,2022-12-21,19,3927.54,3791.86,4198.9,3927.54,stop,8,442.72,0.443,True,bull
ADANIENT.NS,Diversified,B_ema_pullback,2024-06-19,2024-06-21,3,3315.67,3177.8,3591.41,3177.8,stop,7,-1065.09,-1.065,False,bull
ADANIPORTS.NS,Logistics,A_flat_base,2017-03-31,2017-04-24,15,325.79,301.48,374.41,314.9969177246094,time_stop,46,-596.48,-0.596,False,bull
ADANIPORTS.NS,Logistics,B_ema_pullback,2021-01-20,2021-01-25,4,514.02,484.01,574.05,514.02,stop,30,350.3,0.35,True,bull
ADANIPORTS.NS,Logistics,A_flat_base,2021-10-18,2021-10-28,9,803.25,705.62,998.5,705.62,stop,11,-1173.93,-1.174,False,bull
ADANIPORTS.NS,Logistics,A_flat_base,2022-08-22,2022-09-26,25,863.3,766.07,1057.75,863.3,stop,10,386.1,0.386,True,bull
ADANIPORTS.NS,Logistics,A_flat_base,2022-11-10,2022-11-30,15,880.83,810.56,1021.38,867.1593627929688,time_stop,15,-305.06,-0.305,False,bull
ADANIPORTS.NS,Logistics,B_ema_pullback,2023-12-22,2024-01-05,10,1025.62,965.92,1145.03,1145.03,target_2r,22,1870.21,1.87,True,bull
ADANIPORTS.NS,Logistics,B_ema_pullback,2024-03-01,2024-03-13,8,1324.18,1256.24,1460.07,1256.24,stop,19,-1390.86,-1.391,False,bull
ADANIPORTS.NS,Logistics,A_flat_base,2024-05-24,2024-06-04,8,1423.37,1298.58,1672.96,1423.37,stop,7,274.4,0.274,True,bull
ADANIPORTS.NS,Logistics,B_ema_pullback,2024-06-14,2024-07-03,13,1403.58,1355.73,1499.28,1499.28,target_2r,27,1861.85,1.862,True,bull
ADANIPORTS.NS,Logistics,B_ema_pullback,2024-07-04,2024-07-23,13,1508.82,1425.88,1674.71,1425.88,stop,12,-1095.28,-1.095,False,bull
ADANIPORTS.NS,Logistics,A_flat_base,2024-08-02,2024-08-12,7,1573.87,1459.75,1802.12,1459.75,stop,8,-1012.96,-1.013,False,bull
COALINDIA.NS,Mining,A_flat_base,2016-08-18,2016-08-19,2,161.47,154.31,175.78,154.31,stop,145,-1138.2,-1.138,False,bull
COALINDIA.NS,Mining,A_flat_base,2019-05-29,2019-07-01,23,137.81,129.18,155.06,137.81,stop,112,382.72,0.383,True,neutral
COALINDIA.NS,Mining,B_ema_pullback,2021-05-31,2021-06-07,6,97.12,93.83,103.7,103.7,target_2r,323,1495.65,1.496,True,bull
COALINDIA.NS,Mining,A_flat_base,2021-09-24,2021-10-06,9,113.79,103.33,134.7,134.7,target_2r,101,1488.91,1.489,True,bull
COALINDIA.NS,Mining,B_ema_pullback,2022-03-23,2022-03-30,6,135.01,128.62,147.8,135.01,stop,146,367.2,0.367,True,neutral
COALINDIA.NS,Mining,B_ema_pullback,2022-04-01,2022-04-07,5,135.9,132.17,143.36,143.36,target_2r,327,1731.43,1.731,True,bull
COALINDIA.NS,Mining,A_flat_base,2022-11-10,2022-11-29,14,193.37,180.48,219.14,180.48,stop,90,-1260.1,-1.26,False,bull
COALINDIA.NS,Mining,A_flat_base,2023-10-11,2023-11-01,15,253.36,235.24,289.6,254.8521270751953,time_stop,59,-11.96,-0.012,False,neutral
COALINDIA.NS,Mining,A_flat_base,2023-12-20,2024-01-18,21,321.06,297.53,368.11,326.51580810546875,time_stop,46,150.97,0.151,True,bull
COALINDIA.NS,Mining,A_flat_base,2024-02-06,2024-02-26,15,387.01,340.29,480.44,388.8768005371094,time_stop,23,-57.06,-0.057,False,bull
COALINDIA.NS,Mining,B_ema_pullback,2024-03-01,2024-03-04,2,385.48,377.75,400.94,400.94,target_2r,130,1407.35,1.407,True,bull
COALINDIA.NS,Mining,A_flat_base,2024-05-06,2024-05-09,4,421.57,388.39,487.92,388.39,stop,34,-1228.12,-1.228,False,bull
COALINDIA.NS,Mining,B_ema_pullback,2024-06-19,2024-06-20,2,430.72,417.55,457.05,417.55,stop,80,-1153.6,-1.154,False,bull
COALINDIA.NS,Mining,B_ema_pullback,2024-07-10,2024-07-19,7,434.59,419.64,464.49,434.59,stop,68,408.3,0.408,True,bull
COALINDIA.NS,Mining,A_flat_base,2024-08-02,2024-08-23,15,469.97,425.54,558.83,478.50543212890625,time_stop,20,70.71,0.071,True,bull
BRITANNIA.NS,FMCG,A_flat_base,2016-08-09,2016-09-22,30,1387.06,1227.56,1706.05,1496.061279296875,hard_time_exit,6,705.47,0.705,True,bull
BRITANNIA.NS,FMCG,A_flat_base,2017-03-22,2017-04-26,24,1436.37,1379.29,1550.54,1550.54,target_2r,14,1098.82,1.099,True,bull
BRITANNIA.NS,FMCG,A_flat_base,2017-05-11,2017-05-24,10,1624.84,1545.48,1783.55,1545.48,stop,11,-972.96,-0.973,False,bull
BRITANNIA.NS,FMCG,A_flat_base,2017-07-20,2017-08-07,13,1675.47,1608.28,1809.86,1809.86,target_2r,15,1445.52,1.446,True,bull
BRITANNIA.NS,FMCG,A_flat_base,2017-08-08,2017-09-20,30,1822.77,1694.42,2079.46,1924.9320068359375,hard_time_exit,8,717.3,0.717,True,bull
BRITANNIA.NS,FMCG,A_flat_base,2017-10-13,2017-11-06,16,2014.96,1872.53,2299.82,2054.11474609375,time_stop,7,174.08,0.174,True,bull
BRITANNIA.NS,FMCG,A_flat_base,2018-05-17,2018-05-31,11,2457.81,2364.88,2643.67,2643.67,target_2r,11,1479.81,1.48,True,bull
BRITANNIA.NS,FMCG,A_flat_base,2018-06-01,2018-06-21,15,2645.58,2513.75,2909.23,2637.935791015625,time_stop,9,-168.8,-0.169,False,bull
BRITANNIA.NS,FMCG,A_flat_base,2021-08-23,2021-09-29,27,3685.78,3333.67,4390.01,3741.192626953125,time_stop,2,10.83,0.011,True,bull
BRITANNIA.NS,FMCG,A_flat_base,2022-11-09,2022-12-20,30,3969.91,3549.66,4810.4,4319.47607421875,hard_time_exit,2,599.13,0.599,True,bull
BRITANNIA.NS,FMCG,A_flat_base,2023-06-08,2023-06-28,15,4781.1,4448.3,5446.69,4864.26025390625,time_stop,3,149.48,0.149,True,bull
BRITANNIA.NS,FMCG,A_flat_base,2023-07-07,2023-07-24,12,5046.05,4828.11,5481.94,4828.11,stop,4,-971.76,-0.972,False,bull
BRITANNIA.NS,FMCG,A_flat_base,2023-12-01,2023-12-29,20,4752.91,4507.49,5243.75,5243.75,target_2r,4,1372.52,1.373,True,bull
BRITANNIA.NS,FMCG,A_flat_base,2024-07-11,2024-08-01,15,5657.07,5244.27,6482.66,5583.35400390625,time_stop,2,-247.43,-0.247,False,bull
BRITANNIA.NS,FMCG,A_flat_base,2024-09-13,2024-10-04,15,6064.66,5718.31,6757.36,6125.72216796875,time_stop,3,83.19,0.083,True,bull
EICHERMOT.NS,Auto,A_flat_base,2017-03-31,2017-04-24,15,2397.76,2238.78,2715.73,2432.01171875,time_stop,6,105.51,0.106,True,bull
EICHERMOT.NS,Auto,A_flat_base,2017-05-09,2017-06-19,30,2517.65,2361.52,2829.92,2651.234619140625,hard_time_exit,6,769.14,0.769,True,bull
EICHERMOT.NS,Auto,A_flat_base,2018-06-01,2018-06-05,3,2869.35,2739.2,3129.66,2739.2,stop,7,-1011.05,-1.011,False,bull
EICHERMOT.NS,Auto,B_ema_pullback,2019-11-19,2019-11-25,5,2045.25,1971.78,2192.2,2192.2,target_2r,16,1663.44,1.663,True,bull
EICHERMOT.NS,Auto,A_flat_base,2021-08-06,2021-08-16,7,2609.87,2392.08,3045.46,2392.08,stop,4,-971.16,-0.971,False,bull
EICHERMOT.NS,Auto,B_ema_pullback,2022-09-12,2022-09-26,11,3367.94,3205.2,3693.42,3367.94,stop,6,388.22,0.388,True,bull
EICHERMOT.NS,Auto,A_flat_base,2023-05-15,2023-06-02,15,3509.08,3210.78,4105.67,3572.591796875,time_stop,3,90.54,0.091,True,bull
EICHERMOT.NS,Auto,A_flat_base,2024-02-02,2024-02-22,15,3811.69,3478.31,4478.46,3858.072509765625,time_stop,2,-7.23,-0.007,False,bull
EICHERMOT.NS,Auto,A_flat_base,2024-04-09,2024-05-24,30,4151.62,3794.32,4866.22,4765.66748046875,hard_time_exit,3,1485.39,1.485,True,bull
BPCL.NS,Energy,A_flat_base,2016-07-01,2016-08-12,30,98.45,89.66,116.04,106.12269592285156,hard_time_exit,118,871.89,0.872,True,bull
BPCL.NS,Energy,B_ema_pullback,2019-04-02,2019-04-03,2,121.6,117.17,130.45,117.17,stop,179,-892.97,-0.893,False,bull
BPCL.NS,Energy,A_flat_base,2019-11-21,2019-11-26,4,176.22,160.01,208.63,160.01,stop,68,-1202.28,-1.202,False,bull
BPCL.NS,Energy,A_flat_base,2021-02-19,2021-03-09,13,153.84,138.35,184.81,153.84,stop,73,457.28,0.457,True,bull
BPCL.NS,Energy,B_ema_pullback,2023-12-22,2024-01-12,15,200.73,190.31,221.58,204.3459320068359,time_stop,98,254.36,0.254,True,bull
BPCL.NS,Energy,A_flat_base,2024-01-17,2024-02-02,11,210.69,198.48,235.1,235.1,target_2r,80,1364.8,1.365,True,bull
BPCL.NS,Energy,B_ema_pullback,2024-03-04,2024-03-13,7,279.07,266.49,304.24,266.49,stop,87,-1194.46,-1.194,False,bull
BPCL.NS,Energy,A_flat_base,2024-09-30,2024-10-21,15,338.27,298.63,417.55,305.2576599121094,time_stop,25,-925.31,-0.925,False,bull
HEROMOTOCO.NS,Auto,A_flat_base,2016-07-01,2016-07-26,17,2316.56,2144.31,2661.06,2329.776611328125,time_stop,6,-20.7,-0.021,False,bull
HEROMOTOCO.NS,Auto,A_flat_base,2017-05-12,2017-06-22,30,2592.11,2430.23,2915.86,2776.86474609375,hard_time_exit,6,939.9,0.94,True,bull
HEROMOTOCO.NS,Auto,B_ema_pullback,2020-07-20,2020-08-07,15,2262.97,2118.32,2552.28,2233.483154296875,time_stop,7,-306.41,-0.306,False,bull
HEROMOTOCO.NS,Auto,A_flat_base,2022-08-18,2022-09-08,15,2586.43,2409.16,2940.96,2521.494873046875,time_stop,6,-489.61,-0.49,False,bull
HEROMOTOCO.NS,Auto,A_flat_base,2023-06-05,2023-06-23,15,2637.67,2415.14,3082.74,2514.017333984375,time_stop,4,-594.61,-0.595,False,neutral
HEROMOTOCO.NS,Auto,A_flat_base,2023-07-05,2023-08-02,21,2764.52,2485.63,3322.31,2741.052978515625,time_stop,3,-170.4,-0.17,False,bull
HEROMOTOCO.NS,Auto,A_flat_base,2023-11-24,2024-01-08,30,3270.43,2910.13,3991.02,3671.433349609375,hard_time_exit,2,661.29,0.661,True,bull
HEROMOTOCO.NS,Auto,A_flat_base,2024-01-12,2024-02-09,19,3888.81,3598.5,4469.43,4469.43,target_2r,2,770.93,0.771,True,bull
APOLLOHOSP.NS,Healthcare,B_ema_pullback,2017-12-20,2018-01-03,10,1150.1,1113.39,1223.53,1150.1,stop,30,450.65,0.451,True,neutral
APOLLOHOSP.NS,Healthcare,A_flat_base,2018-02-02,2018-02-06,3,1181.3,1078.63,1386.63,1078.63,stop,9,-1024.03,-1.024,False,bull
APOLLOHOSP.NS,Healthcare,B_ema_pullback,2018-09-10,2018-09-11,2,1133.36,1069.32,1261.44,1069.32,stop,16,-1124.64,-1.125,False,bull
APOLLOHOSP.NS,Healthcare,B_ema_pullback,2020-08-21,2020-08-26,4,1691.8,1618.46,1838.48,1618.46,stop,19,-1493.46,-1.493,False,bull
APOLLOHOSP.NS,Healthcare,B_ema_pullback,2020-12-17,2020-12-21,3,2366.45,2297.51,2504.34,2297.51,stop,16,-1203.04,-1.203,False,bull
APOLLOHOSP.NS,Healthcare,A_flat_base,2021-02-16,2021-03-08,15,3052.18,2689.83,3776.89,2829.60302734375,time_stop,2,-545.15,-0.545,False,bull
APOLLOHOSP.NS,Healthcare,A_flat_base,2021-07-27,2021-08-18,17,4071.78,3694.1,4827.15,4827.15,target_2r,2,1033.05,1.033,True,bull
APOLLOHOSP.NS,Healthcare,B_ema_pullback,2021-09-14,2021-09-22,7,4718.99,4610.44,4936.08,4936.08,target_2r,10,1528.15,1.528,True,bull
APOLLOHOSP.NS,Healthcare,A_flat_base,2023-06-16,2023-07-07,15,5180.8,4866.5,5809.4,5103.72314453125,time_stop,3,-331.23,-0.331,False,bull
APOLLOHOSP.NS,Healthcare,A_flat_base,2024-02-12,2024-02-28,13,6429.71,6110.42,7068.3,6429.71,stop,3,219.3,0.219,True,bull
APOLLOHOSP.NS,Healthcare,A_flat_base,2024-09-13,2024-10-04,15,7074.8,6762.81,7698.79,6762.81,stop,3,-1035.97,-1.036,False,bull
BAJAJ-AUTO.NS,Auto,A_flat_base,2017-09-04,2017-10-16,30,2341.23,2168.85,2685.99,2586.574951171875,hard_time_exit,5,980.79,0.981,True,neutral
BAJAJ-AUTO.NS,Auto,A_flat_base,2017-10-18,2017-11-08,15,2609.35,2491.01,2846.04,2557.900146484375,time_stop,8,-511.6,-0.512,False,bull
BAJAJ-AUTO.NS,Auto,A_flat_base,2019-10-24,2019-11-15,16,2651.43,2471.74,3010.82,2690.922119140625,time_stop,5,97.46,0.097,True,bull
BAJAJ-AUTO.NS,Auto,A_flat_base,2019-12-04,2019-12-24,15,2730.81,2629.58,2933.26,2700.46240234375,time_stop,10,-403.48,-0.403,False,bull
BAJAJ-AUTO.NS,Auto,A_flat_base,2021-01-22,2021-02-02,7,3282.54,3065.06,3717.5,3717.5,target_2r,5,1639.84,1.64,True,bull
BAJAJ-AUTO.NS,Auto,A_flat_base,2023-04-13,2023-05-29,31,4012.27,3649.86,4737.09,4335.39892578125,hard_time_exit,2,585.54,0.586,True,bull
BAJAJ-AUTO.NS,Auto,A_flat_base,2023-06-30,2023-08-08,28,4489.44,4288.98,4890.37,4489.44,stop,7,501.41,0.501,True,bull
BAJAJ-AUTO.NS,Auto,A_flat_base,2023-09-18,2023-10-10,15,4962.02,4503.34,5879.37,4873.3779296875,time_stop,2,-277.28,-0.277,False,bull
BAJAJ-AUTO.NS,Auto,A_flat_base,2023-12-28,2024-01-31,23,6497.54,6028.96,7434.7,7434.7,target_2r,2,1305.74,1.306,True,bull
BAJAJ-AUTO.NS,Auto,A_flat_base,2024-08-26,2024-09-13,15,10128.77,9432.54,11521.24,11521.24,target_2r,1,1292.47,1.292,True,bull
INDUSINDBK.NS,Banking,A_flat_base,2017-09-12,2017-09-28,13,1721.01,1570.83,2021.36,1570.83,stop,7,-1151.26,-1.151,False,bull
INDUSINDBK.NS,Banking,A_flat_base,2018-02-02,2018-02-05,2,1693.48,1623.92,1832.6,1623.92,stop,11,-865.16,-0.865,False,bull
INDUSINDBK.NS,Banking,A_flat_base,2018-06-01,2018-06-21,15,1858.64,1750.03,2075.85,1875.89306640625,time_stop,8,38.02,0.038,True,bull
INDUSINDBK.NS,Banking,B_ema_pullback,2021-02-24,2021-03-05,8,1012.39,965.99,1105.2,1012.39,stop,21,364.1,0.364,True,bull
INDUSINDBK.NS,Banking,A_flat_base,2021-09-17,2021-10-26,27,1105.01,955.08,1404.87,1120.7911376953125,time_stop,7,10.47,0.01,True,bull
INDUSINDBK.NS,Banking,B_ema_pullback,2022-08-24,2022-09-14,15,1054.67,999.34,1165.33,1165.33,target_2r,20,1559.9,1.56,True,bull
INDUSINDBK.NS,Banking,A_flat_base,2023-07-20,2023-08-09,15,1411.75,1336.17,1562.92,1392.9853515625,time_stop,14,-362.71,-0.363,False,bull
HINDALCO.NS,Metals,B_ema_pullback,2016-07-25,2016-08-16,16,128.21,120.55,143.54,143.54,target_2r,141,1525.33,1.525,True,bull
HINDALCO.NS,Metals,B_ema_pullback,2017-02-09,2017-02-10,2,179.56,171.8,195.09,171.8,stop,149,-1256.24,-1.256,False,bull
HINDALCO.NS,Metals,A_flat_base,2017-08-09,2017-08-11,3,224.7,206.2,261.7,206.2,stop,63,-1265.5,-1.266,False,bull
HINDALCO.NS,Metals,A_flat_base,2017-09-01,2017-09-21,15,226.17,213.24,252.02,226.17,stop,86,455.56,0.456,True,neutral
HINDALCO.NS,Metals,B_ema_pullback,2017-11-02,2017-11-06,3,262.1,248.31,289.67,248.31,stop,77,-1161.83,-1.162,False,bull
HINDALCO.NS,Metals,A_flat_base,2017-12-29,2018-01-18,15,262.81,238.31,311.8,240.8677673339844,time_stop,43,-1043.52,-1.044,False,bull
HINDALCO.NS,Metals,B_ema_pullback,2020-09-02,2020-09-08,5,186.46,177.35,204.67,177.35,stop,111,-1111.21,-1.111,False,bull
HINDALCO.NS,Metals,A_flat_base,2021-02-23,2021-03-19,18,311.01,278.9,375.24,311.01,stop,38,510.28,0.51,True,bull
HINDALCO.NS,Metals,A_flat_base,2021-07-28,2021-08-20,17,404.77,367.88,478.54,404.2459929281475,stop_gap_down,28,409.12,0.409,True,bull
HINDALCO.NS,Metals,A_flat_base,2023-09-15,2023-09-25,6,501.73,461.65,581.89,461.65,stop,34,-1462.72,-1.463,False,bull
