entry,sl,risk,shares,pnl,exit_reason,date,symbol
814.5,794.806,19.69399999999996,101,-636.2999999999954,EOD Exit,2022-06-14,MFSL
80.0,79.88000000000001,0.11999999999999034,1250,2574.999999999994,EOD Exit,2022-06-15,NPST
306.0,305.541,0.4590000000000032,326,1835.2170000000024,EOD Exit,2022-06-16,PKTEA
27.9,25.961000000000002,1.9389999999999965,1031,-412.39999999999856,EOD Exit,2022-06-17,SILVERTUC
3073.9,3020.4625,53.4375,32,1656.5999999999985,EOD Exit,2022-06-20,ALKEM
9.45,9.335975,0.11402499999999982,10582,4042.456275000001,EOD Exit,2022-06-21,ONEPOINT
320.4,315.17652499999997,5.223475000000008,312,-1629.7242000000024,Stopped Out,2022-06-22,BIOCON
75.05,67.89800000000001,7.151999999999987,279,-850.9499999999992,EOD Exit,2022-06-23,MAHAPEXLTD
39.8,38.142700000000005,1.6572999999999922,1206,-1998.7037999999907,Stopped Out,2022-06-24,ROTO
10.8,10.783800000000001,0.016199999999999548,9259,2621.489799999993,EOD Exit,2022-06-27,NAGREEKCAP
30.4,30.354400000000002,0.045599999999996754,3289,157.21639999999582,EOD Exit,2022-06-28,MASKINVEST
1072.85,1055.1149500000001,17.735049999999774,93,1480.8622999999939,EOD Exit,2022-06-29,LALPATHLAB
3758.7,3734.4399250000006,24.260074999999233,26,-630.7619499999801,Stopped Out,2022-06-30,BAJAJ-AUTO
70.55,68.547025,2.002974999999992,998,999.4845249999961,Stopped Out,2022-07-01,PARAGMILK
87.25,79.78015,7.469849999999994,267,-333.75,EOD Exit,2022-07-04,SONAMLTD
43.95,40.988425,2.9615750000000034,675,371.24999999999807,EOD Exit,2022-07-05,THOMASCOTT
491.8,479.429775,12.370225000000005,161,1400.6999999999982,EOD Exit,2022-07-06,MARICO
0.7,0.6490250000000001,0.05097499999999988,39234,1961.7000000000016,EOD Exit,2022-07-07,GAYAHWS
0.6,0.5991,0.0009000000000000119,166666,8408.299699999998,EOD Exit,2022-07-08,GAYAHWS
24.7,24.662950000000002,0.03704999999999714,4048,74.98919999999421,Stopped Out,2022-07-11,GICL
417.7,399.350075,18.349924999999985,108,680.4000000000012,EOD Exit,2022-07-12,SPANDANA
39.1,37.40381,1.6961900000000014,1179,919.6200000000014,EOD Exit,2022-07-13,ABSLNN50ET
45.0,41.63745000000001,3.3625499999999917,594,-1997.354699999995,Stopped Out,2022-07-14,SONAMLTD
0.7,0.6490250000000001,0.05097499999999988,39234,0.0,EOD Exit,2022-07-15,GAYAHWS
72.6,72.4911,0.10889999999999134,1377,2141.923199999994,EOD Exit,2022-07-18,ARTNIRMAN
40.88,35.24705,5.632950000000001,355,-7.10000000000111,EOD Exit,2022-07-19,NEXT50IETF
282.6,278.731275,3.8687250000000404,353,-1365.6599250000143,Stopped Out,2022-07-20,HINDZINC
43.45,40.688875,2.761125,724,-108.60000000000412,EOD Exit,2022-07-21,SONAMLTD
43.3,41.03835,2.261649999999996,884,1281.8000000000025,EOD Exit,2022-07-22,SONAMLTD
153.65,149.32567500000002,4.3243249999999875,462,-1339.8000000000027,EOD Exit,2022-07-25,PRITI
244.75,239.14075000000003,5.6092499999999745,356,-1192.599999999998,EOD Exit,2022-07-26,VEDL
50.4,49.525600000000004,0.8743999999999943,1984,-1686.4000000000028,EOD Exit,2022-07-27,BCG
44.17,44.103745,0.06625499999999818,2263,5780.214404999997,EOD Exit,2022-07-28,SNXT50BETA
0.65,0.5991,0.050900000000000056,39292,0.0,EOD Exit,2022-07-29,GAYAHWS
37.65,34.058835,3.5911649999999966,556,105.64000000000269,EOD Exit,2022-08-01,BANKIETF
176.3,165.751,10.549000000000007,189,132.29999999999785,EOD Exit,2022-08-02,INDIANB
981.9,959.5585000000001,22.341499999999883,89,8.900000000002024,EOD Exit,2022-08-03,VOLTAS
615.0,602.6946,12.305399999999963,162,4641.737399999997,EOD Exit,2022-08-04,LUPIN
15.35,14.977500000000001,0.3724999999999987,5369,-1999.952499999993,Stopped Out,2022-08-05,LLOYDSENGG
119.9,119.72015000000002,0.17984999999998763,834,5245.797449999996,EOD Exit,2022-08-08,TEMBO
153.4,146.67965,6.720349999999996,297,-1995.943949999999,Stopped Out,2022-08-10,EKC
74.8,72.59095,2.2090499999999906,905,-1999.1902499999915,Stopped Out,2022-08-11,AUTOIND
4.85,4.842725,0.00727499999999992,20618,8837.647975000003,EOD Exit,2022-08-12,CREATIVEYE
112.8,109.93485,2.86515,698,-558.399999999998,EOD Exit,2022-08-16,HIMATSEIDE
76.9,74.78765000000001,2.112349999999992,946,1637.6915499999936,EOD Exit,2022-08-17,HBLENGINE
460.24,397.50285,62.737149999999986,31,23.559999999999718,EOD Exit,2022-08-18,JUNIORBEES
256.5,234.6475,21.852499999999992,91,-227.5,EOD Exit,2022-08-19,WEALTH
366.95,363.454,3.495999999999981,272,54.39999999999691,EOD Exit,2022-08-22,KOTAKBANK
1053.75,1032.54885,21.201150000000098,94,2014.0040500000089,EOD Exit,2022-08-23,INDUSINDBK
60.1,54.917500000000004,5.182499999999997,385,-1995.262499999999,Stopped Out,2022-08-24,INFRAIETF
454.19,414.87675,39.31324999999998,50,-151.49999999999864,EOD Exit,2022-08-25,JUNIORBEES
43.35,41.487674999999996,1.8623250000000056,1073,2179.606200000001,EOD Exit,2022-08-26,BCG
686.85,665.0010000000001,21.848999999999933,91,386.75,EOD Exit,2022-08-29,IRCTC
52.74,48.527100000000004,4.212899999999998,474,227.5199999999985,EOD Exit,2022-08-30,ICICIB22
3367.4,3236.1385,131.26150000000007,15,698.9999999999986,EOD Exit,2022-09-01,EICHERMOT
41.25,41.188125,0.06187500000000057,2424,74.99250000000069,Stopped Out,2022-09-02,ICDSLTD
706.0,685.0708500000001,20.929149999999936,95,285.0,EOD Exit,2022-09-05,PAYTM
38.0,37.943000000000005,0.056999999999995055,2631,4022.9549999999936,EOD Exit,2022-09-06,ABCOTS
14.75,14.528175000000001,0.22182499999999905,6779,338.9500000000048,EOD Exit,2022-09-07,LLOYDSENGG
39.85,37.24405,2.60595,767,-958.75,EOD Exit,2022-09-08,MMTC
0.85,0.7988000000000001,0.05119999999999991,39062,0.0,EOD Exit,2022-09-09,GAYAHWS
574.9,554.66675,20.233249999999998,98,-431.1999999999978,EOD Exit,2022-09-12,BLUESTARCO
1229.0,1206.2379250000001,22.762074999999868,81,-810.0,EOD Exit,2022-09-13,LALPATHLAB
206.4,204.19325,2.2067499999999995,484,1042.2334999999985,EOD Exit,2022-09-14,WIPRO
40.3,39.7403,0.5596999999999994,2481,-1388.6156999999985,Stopped Out,2022-09-15,HUDCO
0.55,0.5491750000000001,0.0008249999999999647,181818,4620.449924999991,EOD Exit,2022-09-16,GATECH
429.75,418.1718,11.578199999999981,172,-825.600000000002,EOD Exit,2022-09-19,MAXHEALTH
69.0,66.5001,2.4998999999999967,800,999.9599999999987,Stopped Out,2022-09-20,HUBTOWN
0.6,0.5991,0.0009000000000000119,166666,8408.299699999998,EOD Exit,2022-09-21,GATECH
529.8,516.873525,12.926474999999982,154,995.3385749999986,Stopped Out,2022-09-22,AMBUJACEM
637.2,636.2442000000001,0.9557999999999538,156,74.5523999999964,EOD Exit,2022-09-23,KOTYARK
233.4,228.70642500000002,4.693574999999981,426,-1999.4629499999921,Stopped Out,2022-09-26,KNRCON
30.25,30.204625,0.04537499999999994,3305,74.9594999999999,Stopped Out,2022-09-27,JSLL
161.55,155.3666,6.183400000000006,323,145.34999999999633,EOD Exit,2022-09-28,NAZARA
56.6,56.515100000000004,0.08489999999999753,1766,5284.666699999997,EOD Exit,2022-09-29,TRU
600.01,524.11265,75.89734999999996,26,271.4400000000014,EOD Exit,2022-09-30,SENSEXBETA
13.2,12.830725000000001,0.36927499999999824,5416,-812.3999999999924,EOD Exit,2022-10-03,LLOYDSENGG
30.75,28.307475000000004,2.4425249999999963,818,-1799.5999999999995,EOD Exit,2022-10-04,SAGARDEEP
13.35,13.1802,0.1698000000000004,7490,-374.49999999999204,EOD Exit,2022-10-06,LLOYDSENGG
44.54,40.3394,4.200600000000001,476,4.759999999999053,EOD Exit,2022-10-07,AXISGOLD
364.65,358.4615,6.188499999999976,274,274.0,EOD Exit,2022-10-10,DLF
73.2,72.79065000000001,0.4093499999999892,1366,279.5860499999926,Stopped Out,2022-10-11,KOTHARIPET
5.3,5.29205,0.007950000000000124,18867,1018.3923500000061,EOD Exit,2022-10-12,NEXTMEDIA
106.1,105.94085,0.1591499999999968,942,1911.859650000001,EOD Exit,2022-10-13,MWL
25.75,24.413325,1.3366749999999996,1496,-1999.6657999999993,Stopped Out,2022-10-14,DIL
0.35,0.349475,0.0005249999999999977,285714,7217.849925000007,EOD Exit,2022-10-17,BLUECHIP
12.3,12.281550000000001,0.018449999999999633,8130,6172.499249999999,EOD Exit,2022-10-18,PASHUPATI
66.35,65.351825,0.9981749999999892,1507,-1504.2497249999838,Stopped Out,2022-10-19,NETWORK18
683.9,670.29305,13.606949999999983,146,-912.5,EOD Exit,2022-10-20,LUPIN
12.5,12.031925000000001,0.4680749999999989,4272,3349.408199999997,EOD Exit,2022-10-21,PASHUPATI
73.2,73.09020000000001,0.10979999999999279,1366,3312.4133999999917,EOD Exit,2022-10-25,AXISCETF
206.65,198.152325,8.497675000000015,235,-94.00000000000134,EOD Exit,2022-10-27,CHENNPETRO
92.3,92.16155,0.13844999999999175,1083,996.3014499999971,EOD Exit,2022-10-28,KRISHNADEF
282.7,273.38930000000005,9.31069999999994,214,-353.09999999999513,EOD Exit,2022-10-31,VEDL
99.75,98.402175,1.3478250000000003,1002,1401.7103250000016,EOD Exit,2022-11-01,TATASTEEL
38.55,36.24555,2.3044499999999957,867,693.6000000000037,EOD Exit,2022-11-02,SONAMLTD
0.4,0.349475,0.05052500000000004,39584,0.0,EOD Exit,2022-11-03,LANDSMILL
6.0,5.9910000000000005,0.008999999999999453,16666,908.2969999999924,EOD Exit,2022-11-04,LAKPRE
100.6,99.6503,0.9496999999999929,994,993.8509000000021,EOD Exit,2022-11-07,RECLTD
1406.8,1344.48025,62.319749999999885,32,742.4000000000015,EOD Exit,2022-11-09,INDIGOPNTS
188.5,165.40152500000002,23.09847499999998,86,-219.30000000000098,EOD Exit,2022-11-10,NYKAA
63.8,61.907000000000004,1.8929999999999936,1056,-1795.1999999999955,EOD Exit,2022-11-11,CTE
726.0,702.1951250000001,23.804874999999925,84,-445.1999999999962,EOD Exit,2022-11-14,CHOLAFIN
238.2,233.649,4.550999999999988,419,-1906.868999999995,Stopped Out,2022-11-15,COALINDIA
5.85,5.841225,0.008774999999999977,17094,74.9999249999998,EOD Exit,2022-11-16,SIKKO
12.8,12.68095,0.11905000000000143,7812,-930.0186000000112,Stopped Out,2022-11-17,LLOYDSENGG
11.9,11.882150000000001,0.017849999999999255,8403,495.18784999999536,EOD Exit,2022-11-18,PASHUPATI
399.0,380.52835000000005,18.471649999999954,108,-1933.1999999999975,EOD Exit,2022-11-21,NDTV
304.0,289.015825,14.984174999999993,133,988.9555499999996,Stopped Out,2022-11-22,AXISCADES
171.6,168.7465,2.853499999999997,582,29.100000000006617,EOD Exit,2022-11-23,NYKAA
98.52,97.57342,0.9465799999999973,1015,3202.7960599999983,EOD Exit,2022-11-24,PFC
5.7,5.691450000000001,0.008549999999999613,17543,5338.192049999993,EOD Exit,2022-11-25,DCMFINSERV
464.6,441.33700000000005,23.262999999999977,85,42.5,EOD Exit,2022-11-28,PAYTM
301.3,294.5575,6.742500000000007,296,133.19999999999663,EOD Exit,2022-11-29,VEDL
65.55,65.451675,0.09832500000000266,1525,1944.2736500000042,EOD Exit,2022-11-30,ABMINTLLTD
153.9,153.66915,0.23085000000000377,649,4803.545399999995,EOD Exit,2022-12-01,BOHRAIND
12.85,12.730875000000001,0.1191249999999986,7782,463.51537499999455,Stopped Out,2022-12-02,LLOYDSENGG
32.85,31.85215,0.9978499999999997,2004,-1402.8000000000056,EOD Exit,2022-12-05,LASA
10.3,10.284550000000001,0.01544999999999952,9708,3472.794299999994,EOD Exit,2022-12-06,PASHUPATI
12.95,12.880650000000001,0.06934999999999825,7722,267.76034999999325,Stopped Out,2022-12-07,LLOYDSENGG
203.47,176.23525,27.23474999999999,73,17.520000000000664,EOD Exit,2022-12-08,NIFTYBEES
26.6,25.511675,1.088325000000001,1837,-1999.253025000002,Stopped Out,2022-12-09,EASEMYTRIP
36.5,36.44525,0.05474999999999852,2739,74.95274999999798,EOD Exit,2022-12-12,KSHITIJPOL
191.92,166.3501,25.56989999999999,78,30.420000000001153,EOD Exit,2022-12-13,SETFNIF50
258.4,240.63850000000002,17.761499999999955,112,291.20000000000255,EOD Exit,2022-12-14,MIRZAINT
701.4,695.505175,5.894824999999969,142,-837.0651499999956,Stopped Out,2022-12-15,IRCTC
10.9,10.883650000000001,0.0163499999999992,9174,2827.1974499999947,EOD Exit,2022-12-16,GICL
15.8,15.177200000000001,0.6227999999999998,3211,3890.394000000004,EOD Exit,2022-12-19,LLOYDSENGG
17.9,17.274050000000003,0.625949999999996,3195,999.6421499999936,Stopped Out,2022-12-20,LLOYDSENGG
48.4,45.931000000000004,2.468999999999994,810,-1999.8899999999953,Stopped Out,2022-12-21,AGROPHOS
106.0,105.84100000000001,0.15899999999999181,943,1490.888999999996,EOD Exit,2022-12-22,MWL
118.75,118.571875,0.17812499999999432,842,74.9906249999976,EOD Exit,2022-12-23,DCI
13.85,13.329975000000001,0.5200249999999986,3845,4460.888049999999,EOD Exit,2022-12-26,LLOYDSENGG
134.0,119.82000000000001,14.179999999999993,141,2412.6000000000004,EOD Exit,2022-12-27,NPST
11.4,11.382900000000001,0.017099999999999227,8771,74.98349999999661,EOD Exit,2022-12-28,UNITEDPOLY
139.0,138.69165,0.30834999999999013,719,1190.6976499999964,EOD Exit,2022-12-29,KRISHNADEF
6.7,6.6899500000000005,0.01004999999999967,14925,1567.593099999999,EOD Exit,2022-12-30,ESSENTIA
29.74,26.959500000000002,2.7804999999999964,719,35.950000000000514,EOD Exit,2023-01-02,IT
62.75,62.655875,0.09412499999999824,1593,1071.1734999999985,EOD Exit,2023-01-03,ADL
111.2,111.03320000000001,0.16679999999999495,899,5339.893199999999,EOD Exit,2023-01-04,ARVEE
17.1,16.87465,0.22535000000000238,5847,-1317.621450000014,Stopped Out,2023-01-05,LLOYDSENGG
390.0,370.74305000000004,19.25694999999996,103,-1694.3499999999988,EOD Exit,2023-01-06,BFINVEST
6.0,5.9910000000000005,0.008999999999999453,16666,8407.996999999996,EOD Exit,2023-01-09,SHEKHAWATI
10.35,9.835225,0.5147750000000002,3885,1942.5,EOD Exit,2023-01-10,NAGAFERT
111.0,110.8335,0.1664999999999992,900,3179.9250000000025,EOD Exit,2023-01-11,ARVEE
16.4,16.075850000000003,0.32414999999999594,6097,4341.909199999992,EOD Exit,2023-01-12,LLOYDSENGG
1070.75,1040.0375999999999,30.712400000000116,65,347.7499999999941,EOD Exit,2023-01-13,HCLTECH
11.3,11.283050000000001,0.016949999999999577,8849,74.98679999999813,EOD Exit,2023-01-16,GICL
103.75,103.594375,0.15562500000000057,963,4533.355625,EOD Exit,2023-01-17,MWL
28.5,28.457250000000002,0.04274999999999807,3508,5336.983499999997,EOD Exit,2023-01-18,3PLAND
3525.85,3464.795,61.054999999999836,28,-1709.5399999999954,Stopped Out,2023-01-19,ADANIENT
2584.4,2538.636325,45.76367500000015,38,-1739.0196500000056,Stopped Out,2023-01-20,HINDUNILVR
22.7,22.266550000000002,0.433449999999997,4405,954.4568999999934,Stopped Out,2023-01-23,LLOYDSENGG
10.65,10.634025000000001,0.015974999999999184,9389,3596.236649999996,EOD Exit,2023-01-24,GICL
1174.15,1158.35985,15.79015000000004,85,-1342.1627500000034,Stopped Out,2023-01-25,PIDILITIND
61.0,59.01135000000001,1.9886499999999927,1005,-1909.4999999999986,EOD Exit,2023-01-27,SHRADHA
863.5,850.1728250000001,13.327174999999897,115,759.6489749999942,Stopped Out,2023-01-30,AXISBANK
134.4,130.90335,3.4966500000000167,571,1484.5999999999967,EOD Exit,2023-01-31,NYKAA
47.75,44.932500000000005,2.8174999999999955,709,-1240.75,EOD Exit,2023-02-01,SONAMLTD
402.05,390.8129,11.237099999999998,177,2764.4147999999986,EOD Exit,2023-02-02,POLICYBZR
100.0,99.85000000000001,0.14999999999999147,1000,4574.999999999995,EOD Exit,2023-02-03,MWL
40.15,39.04135,1.1086499999999972,1803,998.8936499999975,Stopped Out,2023-02-06,FILATEX
115.1,112.4311,2.6688999999999936,749,-1999.0060999999953,Stopped Out,2023-02-07,TATASTEEL
215.8,213.828775,1.971225000000004,463,-92.6000000000079,EOD Exit,2023-02-08,COALINDIA
1360.1,1308.284625,51.815374999999904,38,-1968.9842499999963,Stopped Out,2023-02-09,GLAND
1974.35,1730.5502750000003,243.79972499999963,8,-970.7999999999993,EOD Exit,2023-02-10,ADANIENT
328.1,314.777125,13.32287500000001,150,164.99999999999488,EOD Exit,2023-02-13,METROPOLIS
216.3,211.432375,4.867625000000004,410,81.99999999999534,EOD Exit,2023-02-14,ZEEL
4237.95,4163.745,74.20499999999993,23,3684.8550000000014,EOD Exit,2023-02-15,APOLLOHOSP
8.3,8.137775000000001,0.1622249999999994,12048,-1954.4867999999929,Stopped Out,2023-02-16,GATECHDVR
40.25,39.7403,0.5097000000000023,2484,-621.0,EOD Exit,2023-02-17,NHPC
1678.25,1631.0497500000001,47.20024999999987,42,-1982.4104999999945,Stopped Out,2023-02-20,ADANIENT
3.85,3.8442250000000002,0.005774999999999864,25974,74.99992499999823,EOD Exit,2023-02-21,ZEELEARN
502.85,494.307425,8.542575,198,-1691.42985,Stopped Out,2023-02-22,TORNTPOWER
32.3,31.952,0.3479999999999954,3095,7736.556000000008,EOD Exit,2023-02-23,NKIND
196.05,187.71800000000002,8.331999999999994,240,999.8399999999992,Stopped Out,2023-02-24,ZEEL
0.4,0.39940000000000003,0.0005999999999999894,250000,6324.999999999997,EOD Exit,2023-02-27,BLUECHIP
227.7,223.21467500000003,4.4853249999999605,439,790.200000000005,EOD Exit,2023-02-28,BIOCON
1.7,1.6974500000000001,0.00254999999999983,58823,4486.7980499999985,EOD Exit,2023-03-01,RMDRIP
1507.0,1405.78815,101.21184999999991,19,1720.9066499999992,EOD Exit,2023-03-02,ADANIENT
20.1,19.820225000000004,0.2797749999999972,4975,1815.4004249999914,EOD Exit,2023-03-03,LLOYDSENGG
20.95,20.519175,0.4308249999999987,4642,999.944824999997,Stopped Out,2023-03-06,LLOYDSENGG
157.9,148.7765,9.123500000000007,219,678.8999999999987,EOD Exit,2023-03-08,E2E
278.85,261.656925,17.19307500000002,116,1247.0,EOD Exit,2023-03-09,NINSYS
1890.35,1822.6619000000003,67.68809999999962,29,134.85000000000264,EOD Exit,2023-03-10,ADANIENT
15.65,14.378400000000001,1.2715999999999994,1572,78.59999999999832,EOD Exit,2023-03-13,YESBANK
767.65,709.9335000000001,57.71649999999988,34,487.9000000000008,EOD Exit,2023-03-14,EVERESTIND
20.2,19.820225000000004,0.3797749999999951,4950,-1879.8862499999757,Stopped Out,2023-03-15,LLOYDSENGG
3.2,3.1952000000000003,0.0047999999999999154,31250,1637.4999999999932,EOD Exit,2023-03-16,TARAPUR
2.25,2.2466250000000003,0.003374999999999684,44444,3408.299249999991,EOD Exit,2023-03-17,TVVISION
1582.25,1548.6735,33.576499999999896,59,743.3999999999946,EOD Exit,2023-03-20,GRASIM
19.5,19.271050000000002,0.22894999999999754,5128,-1174.0555999999874,Stopped Out,2023-03-21,LLOYDSENGG
19.35,19.071350000000002,0.27864999999999895,5167,-258.35000000000366,EOD Exit,2023-03-22,LLOYDSENGG
19.2,18.971500000000002,0.22849999999999682,5208,-1190.0279999999834,Stopped Out,2023-03-23,LLOYDSENGG
1186.45,1130.0024500000002,56.447549999999865,35,-50.75000000000159,EOD Exit,2023-03-24,AJANTPHARM
1936.85,1906.0366500000002,30.813349999999673,51,770.3337499999918,Stopped Out,2023-03-27,BALKRISIND
17.6,17.074350000000003,0.5256499999999988,3804,-1999.5725999999956,Stopped Out,2023-03-28,LLOYDSENGG
17.15,16.774800000000003,0.375199999999996,5330,3531.657999999997,EOD Exit,2023-03-29,LLOYDSENGG
18.55,18.072850000000003,0.4771499999999982,4191,-1999.7356499999923,Stopped Out,2023-03-31,LLOYDSENGG
18.25,17.823225,0.42677499999999924,4686,-1999.8676499999965,Stopped Out,2023-04-03,LLOYDSENGG
310.1,309.63485000000003,0.4651499999999942,322,123.18914999999174,EOD Exit,2023-04-05,SOLEX
269.0,265.95047500000004,3.04952499999996,371,1522.0621249999883,EOD Exit,2023-04-06,VEDL
2.4,2.3964,0.0036000000000000476,41666,2158.298800000003,EOD Exit,2023-04-10,GLFL
19.0,18.771800000000002,0.22819999999999752,5263,-1201.016599999987,Stopped Out,2023-04-11,LLOYDSENGG
19.1,18.821725,0.2782750000000007,5235,728.2456750000018,Stopped Out,2023-04-12,LLOYDSENGG
3.05,2.9455750000000003,0.10442499999999955,19152,0.0,EOD Exit,2023-04-13,KRIDHANINF
3.05,3.045425,0.004574999999999996,32786,3353.597975000003,EOD Exit,2023-04-17,TARAPUR
2.55,2.546175,0.0038249999999999673,39215,74.99677499999936,EOD Exit,2023-04-18,GLFL
36.6,35.496674999999996,1.1033250000000052,1812,2721.0124500000034,EOD Exit,2023-04-19,NKIND
12.15,11.432825,0.717175000000001,2788,-418.200000000001,EOD Exit,2023-04-20,ALOKINDS
134.0,124.91235,9.087649999999996,220,1100.0,EOD Exit,2023-04-21,KAPSTON
0.7,0.69895,0.0010499999999999954,142857,74.99939999999967,EOD Exit,2023-04-24,FEL
19.3,19.121275,0.17872500000000002,5181,462.8977500000001,Stopped Out,2023-04-25,LLOYDSENGG
0.75,0.7488750000000001,0.0011249999999999316,133333,74.99924999999544,EOD Exit,2023-04-26,GAYAHWS
843.95,829.2542500000001,14.695749999999975,118,-1734.098499999997,Stopped Out,2023-04-27,VOLTAS
1009.5,979.578425,29.92157499999996,66,838.200000000003,EOD Exit,2023-04-28,TECHM
5.0,4.992500000000001,0.007499999999999396,20000,5074.999999999994,EOD Exit,2023-05-02,SHEKHAWATI
972.0,945.5795,26.420499999999947,75,977.558499999998,Stopped Out,2023-05-03,BBTC
20.95,20.718875,0.2311249999999987,4773,551.4642499999969,Stopped Out,2023-05-04,LLOYDSENGG
829.0,813.7775,15.222499999999968,120,-1826.6999999999962,Stopped Out,2023-05-05,HDFCBANK
20.8,20.619025,0.1809750000000001,4807,-869.9468250000006,Stopped Out,2023-05-08,LLOYDSENGG
9.0,8.986500000000001,0.013499999999998735,11111,4519.792499999997,EOD Exit,2023-05-09,PASHUPATI
165.2,164.9522,0.2477999999999838,605,726.2855999999969,EOD Exit,2023-05-10,LAL
501.8,487.31792500000006,14.482074999999952,138,-455.40000000000157,EOD Exit,2023-05-11,KABRAEXTRU
77.4,74.4881,2.911900000000003,686,-686.0,EOD Exit,2023-05-12,BLISSGVS
599.7,590.462975,9.237025000000017,166,-282.20000000000755,EOD Exit,2023-05-15,POLICYBZR
23.35,22.86565,0.4843500000000027,4129,-1999.8811500000113,Stopped Out,2023-05-16,LLOYDSENGG
327.3,319.52000000000004,7.779999999999973,257,-1999.459999999993,Stopped Out,2023-05-17,METROPOLIS
24.5,24.113775,0.3862249999999996,4081,787.8989999999992,Stopped Out,2023-05-18,LLOYDSENGG
66.85,64.9025,1.947499999999991,1026,-1998.1349999999907,Stopped Out,2023-05-19,AUTOIND
963.025,873.6875,89.33749999999998,22,395.4500000000005,EOD Exit,2023-05-22,JBCHEPHARM
392.0,380.42850000000004,11.571499999999958,172,-1990.2979999999927,Stopped Out,2023-05-23,BOROLTD
17.3,16.325475,0.9745249999999999,2052,-102.60000000000146,EOD Exit,2023-05-24,GMRP&UI
0.6,0.5991,0.0009000000000000119,166666,4241.6497000000045,EOD Exit,2023-05-25,GAYAHWS
609.75,600.8973,8.852700000000027,164,-861.0,EOD Exit,2023-05-26,POLICYBZR
628.55,627.607175,0.9428249999999707,159,4686.483175000005,EOD Exit,2023-05-29,BETA
286.8,282.57550000000003,4.224499999999978,348,-278.40000000000396,EOD Exit,2023-05-30,VEDL
38.25,38.192625,0.0573750000000004,2614,2492.939125000002,EOD Exit,2023-05-31,NKIND
231.0,229.25560000000002,1.7443999999999846,432,-753.5807999999934,Stopped Out,2023-06-01,COALINDIA
849.65,819.5688,30.081199999999967,66,89.1000000000015,EOD Exit,2023-06-02,NAUKRI
27.2,26.210625,0.989374999999999,2021,-1999.526874999998,Stopped Out,2023-06-05,LLOYDSENGG
0.6,0.5491750000000001,0.0508249999999999,39350,1967.5000000000018,EOD Exit,2023-06-06,GAYAHWS
26.95,26.709875,0.24012499999999903,3710,1558.431875000001,EOD Exit,2023-06-07,LLOYDSENGG
0.7,0.6490250000000001,0.05097499999999988,39234,0.0,EOD Exit,2023-06-08,GAYAHWS
96.4701,94.66289235,1.8072076499999952,1036,-1872.267125399995,Stopped Out,2023-06-09,BEPL
3393.75,3303.986575,89.7634250000001,22,973.5,EOD Exit,2023-06-12,DIVISLAB
189.1,181.727,7.3729999999999905,271,1151.75,EOD Exit,2023-06-13,ZEEL
26.2,25.661450000000002,0.5385499999999972,3713,1113.9000000000026,EOD Exit,2023-06-14,LLOYDSENGG
26.7,26.310475000000004,0.38952499999999546,3745,-1458.771124999983,Stopped Out,2023-06-15,LLOYDSENGG
158.0,156.96420000000003,1.0357999999999663,632,-654.6255999999787,Stopped Out,2023-06-16,PFC
2.05,2.046925,0.003074999999999939,48780,1294.499250000005,EOD Exit,2023-06-19,TVVISION
348.7,330.50350000000003,18.196499999999958,109,621.2999999999988,EOD Exit,2023-06-20,5PAISA
0.9,0.8487250000000001,0.05127499999999996,39005,1950.2499999999975,EOD Exit,2023-06-21,VIVIDHA
111.45,110.4341,1.015900000000002,897,-224.25,EOD Exit,2023-06-22,TATASTEEL
3.75,3.7443750000000002,0.005624999999999769,26666,5408.198125000002,EOD Exit,2023-06-23,CREATIVEYE
708.1,692.0603500000001,16.039649999999938,124,2972.258299999995,EOD Exit,2023-06-26,IPCALAB
308.0,303.1446,4.855399999999975,324,4739.374799999992,EOD Exit,2023-06-27,WEALTH
24.3,23.964000000000002,0.3359999999999985,4115,691.151999999997,Stopped Out,2023-06-28,LLOYDSENGG
24.15,23.914075,0.23592499999999816,4140,-976.7294999999924,Stopped Out,2023-06-30,LLOYDSENGG
425.7,401.99610000000007,23.70389999999992,84,445.20000000000095,EOD Exit,2023-07-03,TMB
39.1,39.04135,0.05865000000000009,2557,2121.354700000002,EOD Exit,2023-07-04,GOLDENTOBC
44.16,39.550585,4.6094149999999985,433,56.29000000000111,EOD Exit,2023-07-05,HDFCNEXT50
26.45,25.961000000000002,0.4889999999999972,3780,924.2099999999947,Stopped Out,2023-07-06,LLOYDSENGG
26.6,26.310475000000004,0.2895249999999976,3759,544.0174749999954,Stopped Out,2023-07-07,LLOYDSENGG
26.65,26.3604,0.2896000000000001,3752,543.2896000000002,Stopped Out,2023-07-10,LLOYDSENGG
277.7,274.58750000000003,3.1124999999999545,360,36.000000000008185,EOD Exit,2023-07-11,VEDL
169.4,151.32267500000003,18.077324999999973,110,154.00000000000063,EOD Exit,2023-07-12,NAZARA
0.9,0.8487250000000001,0.05127499999999996,39005,-1950.2500000000018,EOD Exit,2023-07-13,ORTEL
34.35,32.950500000000005,1.3994999999999962,1429,1928.7429999999954,EOD Exit,2023-07-14,LLOYDSENGG
4.5,4.493250000000001,0.006749999999999368,22222,5630.499249999993,EOD Exit,2023-07-17,SHEKHAWATI
9.0,8.986500000000001,0.013499999999998735,11111,4797.592499999991,EOD Exit,2023-07-18,GICL
32.9,32.3514,0.5486000000000004,3039,833.3234000000007,Stopped Out,2023-07-19,LLOYDSENGG
