date,symbol,is_fo,gap_pct,entry,sl,risk,shares,pnl,exit_reason
2023-04-11,LLOYDSENGG,False,-14.734042553191488,19.0,18.8,0.1999999999999993,5263,-1052.5999999999963,Stopped Out
2023-04-12,LLOYDSENGG,False,-14.468085106382992,19.1,18.85,0.25,5235,654.25,Stopped Out
2023-04-13,KRIDHANINF,False,-7.6923076923076925,3.05,2.95,0.09999999999999964,20000,999.9999999999965,Stopped Out
2023-04-17,KRIDHANINF,False,-8.333333333333332,3.0,2.75,0.25,8000,-800.0000000000007,EOD Exit
2023-04-18,NETWORK18,False,-5.841325196163908,55.95,53.15,2.8000000000000043,714,-392.70000000000306,EOD Exit
2023-04-19,NKIND,False,-9.885931558935376,36.6,35.55,1.0500000000000043,1904,2998.800000000012,Hit Full Target
2023-04-20,ALOKINDS,False,-8.56031128404669,12.15,11.45,0.7000000000000011,2857,-428.55000000000103,EOD Exit
2023-04-21,KAPSTON,False,-9.60329503576848,134.0,125.1,8.900000000000006,224,1120.0,EOD Exit
2023-04-24,ICDSLTD,False,-4.954128440366977,25.95,25.9,0.05000000000000071,3853,289.0000000000041,Hit Full Target
2023-04-25,LLOYDSENGG,False,-14.502617801047135,19.3,19.15,0.15000000000000213,5181,388.5000000000055,Stopped Out
2023-04-26,TGBHOTELS,False,-5.617977528089887,8.7,8.35,0.34999999999999964,5714,2999.849999999997,Hit Full Target
2023-04-27,VOLTAS,True,-2.8200327638661387,843.95,830.5,13.450000000000045,118,-1587.1000000000054,Stopped Out
2023-04-28,TECHM,True,-2.1133429696456094,1009.5,981.05,28.450000000000045,70,889.0000000000032,EOD Exit
2023-05-02,NDTV,False,-3.9811245513757862,187.85,182.0,5.849999999999994,341,-664.9499999999962,EOD Exit
2023-05-03,BBTC,False,-6.739736563791935,972.0,947.0,25.0,80,1000.0,Stopped Out
2023-05-04,LLOYDSENGG,False,-14.7242206235012,20.95,20.75,0.1999999999999993,4773,1431.999999999995,Hit Full Target
2023-05-05,HDFCBANK,True,-5.139483736543579,829.0,815.0,14.0,120,-1680.0,Stopped Out
2023-05-08,LLOYDSENGG,False,-14.3065693430657,20.8,20.65,0.15000000000000213,4807,-721.0500000000103,Stopped Out
2023-05-09,OFSS,False,-7.423940015104111,3495.95,3432.35,63.59999999999991,28,-1780.7999999999975,Stopped Out
2023-05-10,GODREJAGRO,False,-4.901402028952468,424.4,417.15,7.25,235,-328.99999999999466,EOD Exit
2023-05-11,KABRAEXTRU,False,-7.197185776763638,501.8,488.05,13.75,145,-478.50000000000165,EOD Exit
2023-05-12,BLISSGVS,False,-9.844868735083532,77.4,74.6,2.8000000000000114,714,-714.0,EOD Exit
2023-05-15,POLICYBZR,True,-2.489900239096384,599.7,591.35,8.350000000000023,166,-282.20000000000755,EOD Exit
2023-05-16,LLOYDSENGG,False,-13.81578947368422,23.35,22.9,0.45000000000000284,4282,-1926.9000000000121,Stopped Out
2023-05-17,METROPOLIS,True,-2.173580752652017,327.3,320.0,7.300000000000011,273,-1992.900000000003,Stopped Out
2023-05-18,LLOYDSENGG,False,-13.499999999999991,24.5,24.15,0.3500000000000014,4081,2142.700000000009,Hit Full Target
2023-05-19,AUTOIND,False,-8.868715083798875,66.85,65.0,1.8499999999999943,1081,-1999.8499999999938,Stopped Out
2023-05-22,JBCHEPHARM,False,-12.032010294768163,963.025,875.0,88.02499999999998,22,395.4500000000005,EOD Exit
2023-05-23,BOROLTD,False,-7.4895235830832,392.0,381.0,11.0,181,-1991.0,Stopped Out
2023-05-24,GMRP&UI,False,-9.562841530054644,17.3,16.35,0.9499999999999993,2105,-105.25000000000149,EOD Exit
2023-05-25,GRSE,False,-6.532350192127945,462.6,450.0,12.600000000000023,158,-1058.6000000000072,EOD Exit
2023-05-26,POLICYBZR,True,-2.8502609393817746,609.75,601.8,7.9500000000000455,164,-861.0,EOD Exit
2023-05-29,LUMAXIND,False,-10.581918947003818,1848.8,1784.5,64.29999999999995,31,1432.2000000000014,EOD Exit
2023-05-30,VEDL,True,-5.711743772241994,286.8,283.0,3.8000000000000114,348,-278.40000000000396,EOD Exit
2023-05-31,SALASAR,False,-8.000000000000007,44.0,41.4,2.6000000000000014,769,538.3000000000022,EOD Exit
2023-06-01,COALINDIA,True,-4.497409326424868,231.0,229.6,1.4000000000000057,432,-604.8000000000025,Stopped Out
2023-06-02,NAUKRI,True,-2.717694049044133,849.65,820.8,28.850000000000023,69,93.15000000000157,EOD Exit
2023-06-05,LLOYDSENGG,False,-10.958904109589044,27.2,26.25,0.9499999999999993,2105,-1999.7499999999984,Stopped Out
2023-06-06,GAYAHWS,False,-8.333333333333323,0.6,0.55,0.04999999999999993,40000,999.9999999999986,Stopped Out
2023-06-07,LLOYDSENGG,False,-14.446529080675417,26.95,26.75,0.1999999999999993,3710,370.9999999999987,Stopped Out
2023-06-08,GAYAHWS,False,-7.142857142857134,0.7,0.65,0.04999999999999993,40000,999.9999999999986,Stopped Out
2023-06-09,BEPL,False,-8.8160257015969,96.4701,94.8051,1.6650000000000063,1036,-1724.9400000000064,Stopped Out
2023-06-12,DIVISLAB,True,-3.4925264309150563,3393.75,3308.95,84.80000000000018,23,1017.75,EOD Exit
2023-06-13,ZEEL,True,-5.055170644085191,189.1,182.0,7.099999999999994,281,1194.25,EOD Exit
2023-06-14,LLOYDSENGG,False,-14.591439688715957,26.2,25.7,0.5,3816,1144.8000000000027,EOD Exit
2023-06-15,LLOYDSENGG,False,-14.296577946768066,26.7,26.35,0.34999999999999787,3745,-1310.749999999992,Stopped Out
2023-06-16,PFC,True,-2.015928322548538,158.0,157.20000000000002,0.799999999999983,632,-505.5999999999892,Stopped Out
2023-06-19,COUNCODOS,False,-7.1428571428571495,4.15,3.9,0.25000000000000044,7999,399.94999999999857,EOD Exit
2023-06-20,5PAISA,False,-8.652819965520072,348.7,331.0,17.69999999999999,112,638.3999999999987,EOD Exit
2023-06-21,VIVIDHA,False,-5.55555555555556,0.9,0.85,0.050000000000000044,39999,1999.9499999999973,EOD Exit
2023-06-22,TATASTEEL,True,-2.8972783143108085,111.45,110.6,0.8500000000000085,897,-224.25,EOD Exit
2023-06-23,LATTEYS,False,-5.012531328320803,38.0,37.9,0.10000000000000142,2631,394.7000000000056,Hit Full Target
2023-06-26,IPCALAB,True,-3.7266226622662297,708.1,693.1,15.0,133,3000.0,Hit Full Target
2023-06-27,WEALTH,False,-7.155963302752287,308.0,303.6,4.399999999999977,324,2138.3999999999887,Hit Full Target
2023-06-28,LLOYDSENGG,False,-14.91666666666666,24.3,24.0,0.3000000000000007,4115,617.1000000000015,Stopped Out
2023-06-30,LLOYDSENGG,False,-14.947807933194149,24.15,23.95,0.1999999999999993,4140,-827.999999999997,Stopped Out
2023-07-03,TMB,False,-6.360625785086222,425.7,402.6,23.099999999999966,86,455.800000000001,EOD Exit
2023-07-04,ARVEE,False,-4.472573839662445,113.6,113.2,0.3999999999999915,880,527.9999999999887,Hit Full Target
2023-07-05,HDFCNEXT50,False,-9.995456610631544,44.16,39.61,4.549999999999997,439,57.07000000000112,EOD Exit
2023-07-06,LLOYDSENGG,False,-14.92307692307692,26.45,26.0,0.4499999999999993,3780,850.4999999999986,Stopped Out
2023-07-07,LLOYDSENGG,False,-14.772727272727268,26.6,26.35,0.25,3759,469.75,Stopped Out
2023-07-10,LLOYDSENGG,False,-14.274809160305338,26.65,26.4,0.25,3752,469.0,Stopped Out
2023-07-11,VEDL,True,-2.1397462601780015,277.7,275.0,2.6999999999999886,360,36.000000000008185,EOD Exit
2023-07-12,NAZARA,False,-13.661325935571533,169.4,151.55,17.849999999999994,112,156.80000000000064,EOD Exit
2023-07-13,ORTEL,False,-5.55555555555556,0.9,0.85,0.050000000000000044,39999,-1999.9500000000019,EOD Exit
2023-07-14,LLOYDSENGG,False,-12.17257318952235,34.35,33.0,1.3500000000000014,1481,1962.2999999999988,EOD Exit
2023-07-17,ANGELONE,False,-5.051805888895407,163.0,159.4,3.5999999999999943,555,-1997.9999999999968,Stopped Out
2023-07-18,TATAELXSI,False,-4.850702765723166,7544.85,7345.05,199.80000000000018,10,-168.00000000000182,EOD Exit
2023-07-19,LLOYDSENGG,False,-14.817073170731696,32.9,32.4,0.5,3039,759.5,Stopped Out
2023-07-20,LLOYDSENGG,False,-12.738275340393338,34.0,33.7,0.29999999999999716,2941,440.9999999999958,Stopped Out
2023-07-21,INFY,True,-8.92031735081062,1338.95,1305.0,33.950000000000045,58,-87.0,EOD Exit
2023-07-24,VEDL,True,-2.074330164217802,274.45,272.1,2.349999999999966,364,-855.3999999999876,Stopped Out
2023-07-25,COFFEEDAY,False,-6.396255850234001,31.25,29.15,2.1000000000000014,952,2189.600000000001,EOD Exit
2023-07-26,ORIENTBELL,False,-5.473602484472058,489.0,461.0,28.0,71,-358.5500000000008,EOD Exit
2023-07-27,RVNL,False,-6.145251396648044,128.95,125.8,3.1499999999999915,634,-1997.0999999999947,Stopped Out
2023-07-28,LLOYDSENGG,False,-14.077253218884122,36.2,35.2,1.0,2000,3000.0,Hit Full Target
2023-07-31,TORNTPHARM,True,-4.084811334974624,1999.05,1909.0,90.04999999999995,22,240.900000000001,EOD Exit
2023-08-01,IRB,True,-3.401360544217695,12.9,12.75,0.15000000000000036,7751,-1162.6500000000028,Stopped Out
2023-08-02,CHOLAFIN,True,-2.782077933566282,1116.3,1090.1,26.200000000000045,76,-1991.2000000000035,Stopped Out
2023-08-03,METROPOLIS,True,-2.049647671120725,346.3,335.0,11.300000000000011,176,1179.199999999998,EOD Exit
2023-08-04,LLOYDSENGG,False,-11.739130434782616,53.95,51.55,2.4000000000000057,833,1416.0999999999965,EOD Exit
2023-08-07,SOLEX,False,-10.000719476221317,519.95,500.35,19.600000000000023,102,-1999.2000000000023,EOD Exit
2023-08-08,SOLEX,False,-9.018483110261307,484.0,456.8,27.19999999999999,73,292.0,EOD Exit
2023-08-09,VASCONEQ,False,-10.95280498664292,51.55,49.5,2.049999999999997,975,-292.4999999999972,EOD Exit
2023-08-10,REFEX,False,-4.994036970781159,668.85,637.3,31.550000000000068,63,-1987.6500000000042,EOD Exit
2023-08-11,ASHOKA,True,-4.911392405063285,94.1,91.0,3.0999999999999943,645,-709.4999999999964,EOD Exit
2023-08-14,ADANIPORTS,True,-2.5029648586230517,788.25,773.3,14.950000000000045,126,-1883.7000000000057,Stopped Out
2023-08-16,BAJAJHCARE,False,-7.462460185044735,322.8,305.05,17.75,112,470.3999999999987,EOD Exit
2023-08-17,AMDIND,False,-4.99092558983666,54.0,52.35,1.6499999999999986,1212,2999.6999999999975,Hit Full Target
2023-08-18,GMMPFAUDLR,False,-9.60155043852446,1449.0,1376.0,73.0,27,1663.0,EOD Exit
2023-08-21,SBGLP,False,-4.21707569996543,294.2,277.1,17.099999999999966,116,-835.1999999999987,EOD Exit
2023-08-22,UMESLTD,False,-5.1282051282051215,3.8,3.7,0.09999999999999964,20000,2999.9999999999895,Hit Full Target
2023-08-23,ADL,False,-2.622950819672131,74.6,74.25,0.3499999999999943,1340,703.4999999999886,Hit Full Target
2023-08-24,NAGAFERT,False,-4.819277108433739,8.25,7.9,0.34999999999999964,5714,-857.1000000000021,EOD Exit
2023-08-25,JMFINANCIL,False,-4.615384615384608,77.65,74.4,3.25,615,-215.25000000000523,EOD Exit
2023-08-28,VISASTEEL,False,-4.983388704318937,14.35,14.3,0.049999999999998934,6968,522.5999999999889,Hit Full Target
2023-08-29,NPST,False,-4.888006676741921,1300.0,1265.0,35.0,57,230.8499999999974,EOD Exit
2023-08-30,VLEGOV,False,-8.481012658227852,37.95,36.15,1.8000000000000043,1111,-1999.8000000000047,Stopped Out
2023-08-31,ADANIPOWER,False,-4.384896467722304,64.7,62.65,2.0500000000000043,975,-292.4999999999972,EOD Exit
2023-09-01,KSHITIJPOL,False,-4.609218436873755,5.3,5.15,0.14999999999999947,13333,2999.999999999989,Hit Full Target
2023-09-04,PRESTIGE,True,-2.3113172264193347,661.0,653.0,8.0,151,600.0,Stopped Out
2023-09-05,SANCO,False,-4.504504504504505,5.45,5.3,0.15000000000000036,13333,0.0,EOD Exit
2023-09-06,KOTYARK,False,-5.108870626112002,574.2,556.0,18.200000000000045,109,1301.8,EOD Exit
2023-09-07,SKMEGGPROD,False,-4.994187977416142,240.85,228.85,12.0,166,1996.150000000001,EOD Exit
2023-09-08,GICRE,False,-3.133841131664848,225.0,222.25,2.75,444,88.79999999999495,EOD Exit
2023-09-11,SHYAMMETL,False,-5.280034202650703,455.0,436.6,18.399999999999977,108,-556.1999999999975,EOD Exit
2023-09-12,DELTAMAGNT,False,-5.004906771344463,100.0,96.8,3.200000000000003,624,-374.39999999999645,EOD Exit
2023-09-13,BIRLACABLE,False,-4.995871180842288,351.4,345.15,6.25,284,-1775.0,EOD Exit
2023-09-14,BHAGYANGR,False,-4.9935979513444195,77.0,74.2,2.799999999999997,714,999.599999999999,Stopped Out
2023-09-15,GTL,False,-4.945054945054937,9.15,8.65,0.5,4000,1600.0000000000014,EOD Exit
2023-09-18,CENTEXT,False,-4.851752021563353,18.0,17.65,0.3500000000000014,5555,2916.550000000012,Hit Full Target
2023-09-20,BALMLAWRIE,False,-3.996447602131439,162.8,160.65,2.1500000000000057,614,-1320.1000000000035,Stopped Out
2023-09-21,SJVN,False,-8.50152905198777,75.35,73.85,1.5,1327,-1990.5,Stopped Out
2023-09-22,GAYAPROJ,False,-4.580152671755722,6.5,6.25,0.25,8000,-2000.0,EOD Exit
2023-09-25,INSPIRISYS,False,-4.907975460122704,62.55,62.0,0.5499999999999972,1598,1318.349999999993,Hit Full Target
2023-09-26,JWL,False,-4.993065187239937,287.8,274.0,13.800000000000011,144,2073.600000000001,EOD Exit
2023-09-27,FLFL,False,-4.615384615384613,3.2,3.1,0.10000000000000009,19999,999.9000000000009,Stopped Out
2023-09-28,ARCHIDPLY,False,-2.9567854435178207,65.0,64.0,1.0,1538,2307.0,Hit Full Target
2023-09-29,MCX,False,-6.036106937587943,401.4,389.9,11.5,173,2990.0,Hit Full Target
2023-10-03,NYKAA,True,-2.415143603133152,151.5,149.5,2.0,660,-99.00000000000375,EOD Exit
2023-10-04,VIJIFIN,False,-5.1094890510948945,1.85,1.75,0.10000000000000009,19999,0.0,EOD Exit
2023-10-05,NHPC,True,-2.3474178403755865,53.3,51.7,1.5999999999999943,1250,-499.99999999999824,EOD Exit
2023-10-06,ADL,False,-4.358974358974367,78.0,74.6,3.4000000000000057,588,1176.0,EOD Exit
2023-10-09,LFIC,False,-14.859715968133004,140.45,122.9,17.549999999999983,113,-33.89999999999807,EOD Exit
2023-10-10,NEXTMEDIA,False,-7.8125,6.3,5.9,0.39999999999999947,5000,1499.999999999999,EOD Exit
2023-10-11,ACEINTEG,False,-6.332842415316647,35.95,32.0,3.950000000000003,506,-1998.7000000000014,Stopped Out
2023-10-12,JSLL,False,-4.869940995595446,208.25,206.05,2.1999999999999886,480,1583.9999999999918,Hit Full Target
2023-10-13,INFY,True,-4.128283862163084,1434.0,1414.35,19.65000000000009,69,-69.0,EOD Exit
2023-10-16,UNIINFO,False,-4.909983633387888,30.0,29.05,0.9499999999999993,2105,-1999.7499999999984,EOD Exit
2023-10-17,MIDSELIETF,False,-2.955665024630538,12.22,11.82,0.40000000000000036,4999,-299.9400000000025,EOD Exit
2023-10-18,STCINDIA,False,-5.568862275449109,158.85,154.8,4.049999999999983,493,-1996.6499999999917,Stopped Out
2023-10-19,WIPRO,True,-3.8040543857065727,198.2,195.8,2.3999999999999773,504,-352.79999999999427,EOD Exit
2023-10-20,WEBELSOLAR,False,-4.952076677316293,18.7,17.85,0.8499999999999979,2352,-1999.199999999995,EOD Exit
2023-10-23,HIRECT,False,-5.7266549758877625,188.75,172.0,16.75,119,2227.2500000000005,EOD Exit
2023-10-25,SBGLP,False,-6.611325229765779,336.0,315.05,20.94999999999999,95,984.6499999999994,Stopped Out
2023-10-26,TECHM,True,-3.6860307315151366,1117.45,1105.0,12.450000000000045,89,222.5,EOD Exit
2023-10-27,KABRAEXTRU,False,-5.405405405405403,421.95,413.5,8.449999999999989,236,2419.0,EOD Exit
2023-10-30,SARDAEN,False,-6.607518094793371,201.7,198.4,3.299999999999983,495,1993.0999999999958,EOD Exit
2023-10-31,VIMTALABS,False,-4.320028415397589,224.85,215.5,9.349999999999994,213,1269.2999999999988,EOD Exit
2023-11-01,GVKPIL,False,-4.861111111111118,7.2,6.85,0.35000000000000053,5714,-1714.199999999999,EOD Exit
2023-11-02,GMDCLTD,False,-8.496732026143784,323.6,312.9,10.700000000000045,186,0.0,EOD Exit
2023-11-03,ASTRON,False,-4.8128342245989355,27.95,26.7,1.25,1600,640.0000000000034,EOD Exit
2023-11-06,FLUOROCHEM,False,-6.5031828703703765,2637.25,2596.25,41.0,37,2296.0,Hit Full Target
2023-11-07,SEPC,False,-4.8402255639097795,23.3,22.5,0.8000000000000007,2499,499.79999999999825,EOD Exit
2023-11-08,IDEAFORGE,False,-10.12593016599886,822.75,794.7,28.049999999999955,71,-1075.6499999999983,EOD Exit
2023-11-09,ACUTAAS,False,-6.652196768012483,566.1,551.15,14.950000000000045,133,-1988.350000000006,Stopped Out
2023-11-10,MUTHOOTFIN,True,-5.577765086617171,1240.85,1225.6,15.25,80,1830.0,Hit Full Target
2023-11-13,SECMARK,False,-8.980044345898014,84.05,82.1,1.9500000000000028,1025,2999.1000000000045,Hit Full Target
2023-11-15,LICNETFSEN,False,-6.0585003024102795,777.09,714.99,62.10000000000002,32,-1987.2000000000007,Stopped Out
2023-11-16,BAJFINANCE,True,-3.8716553852968336,705.05,694.45,10.599999999999909,141,2247.1999999999807,Hit Full Target
2023-11-17,BAJFINANCE,True,-3.015280135823436,724.0,713.7,10.299999999999955,138,-248.39999999999372,EOD Exit
2023-11-20,ASIANHOTNR,False,-4.967709885742672,191.35,191.3,0.04999999999998295,522,39.14999999998665,Hit Full Target
2023-11-21,COALINDIA,True,-3.666427030913012,336.7,333.25,3.4499999999999886,297,-1024.6499999999967,Stopped Out
2023-11-22,ANIKINDS,False,-4.162633107454015,51.4,49.5,1.8999999999999986,1052,2472.2000000000016,EOD Exit
2023-11-23,GREENPOWER,False,-5.025906735751308,20.6,19.8,0.8000000000000007,2499,2561.7000000000007,EOD Exit
2023-11-24,BANG,False,-4.751461988304094,66.1,65.15,0.9499999999999886,1512,2154.599999999974,Hit Full Target
2023-11-28,KEEPLEARN,False,-4.938271604938276,5.3,5.0,0.2999999999999998,6666,-333.2999999999988,EOD Exit
2023-11-29,TEXRAIL,False,-10.651670525967576,143.15,137.55,5.599999999999994,357,-1999.199999999998,Stopped Out
2023-11-30,SRGHFL,False,-5.39568345323741,273.65,263.0,10.649999999999977,187,-635.7999999999957,EOD Exit
2023-12-01,SITINET,False,-6.666666666666672,0.75,0.7,0.050000000000000044,39999,999.9500000000008,Stopped Out
2023-12-04,NAGREEKCAP,False,-4.956268221574332,16.35,16.3,0.05000000000000071,6116,458.7000000000065,Hit Full Target
2023-12-05,KAVDEFENCE,False,-4.4217687074829835,14.75,14.05,0.6999999999999993,2857,-1999.899999999998,Stopped Out
2023-12-06,GKWLIMITED,False,-4.468944099378884,1542.0,1538.05,3.9500000000000455,64,379.20000000000437,Hit Full Target
2023-12-07,ZENITHEXPO,False,-4.9802110817941845,151.6,144.05,7.549999999999983,264,1841.3999999999985,EOD Exit
2023-12-08,RENUKA,False,-6.054279749478077,45.35,44.8,0.5500000000000043,2205,-1212.7500000000093,Stopped Out
2023-12-11,OBEROIRLTY,True,-2.926037240473964,1436.4,1419.8,16.600000000000136,69,564.4000000000046,Stopped Out
2023-12-12,BPCL,True,-4.296455424274973,225.0,223.25,1.75,444,-777.0,Stopped Out
2023-12-13,BANKINDIA,False,-6.179775280898881,110.1,108.8,1.2999999999999972,908,590.1999999999987,Stopped Out
2023-12-14,PRITI,False,-4.9898729515743,266.7,259.0,7.699999999999989,259,-1994.299999999997,Stopped Out
2023-12-15,63MOONS,False,-4.996285289747396,523.8,511.5,12.299999999999955,162,-1992.5999999999926,EOD Exit
2023-12-18,METROPOLIS,True,-4.792521885355358,401.5,393.2,8.300000000000011,240,1416.0000000000014,EOD Exit
2023-12-19,ARVEE,False,-4.970849953973609,159.7,154.85,4.849999999999994,412,2997.2999999999965,Hit Full Target
2023-12-20,IL&FSENGG,False,-4.850746268656718,25.55,25.5,0.05000000000000071,3913,293.50000000000415,Hit Full Target
2023-12-21,PRESTIGE,True,-3.8794658967881626,1074.5,1043.1,31.40000000000009,63,-157.5,EOD Exit
2023-12-22,3PLAND,False,-4.283054003724403,27.0,25.7,1.3000000000000007,1538,-1153.5,EOD Exit
2023-12-26,SANWARIA,False,-12.50000000000001,0.4,0.35,0.050000000000000044,39999,1999.9499999999996,EOD Exit
2023-12-27,VEDL,True,-3.737363422853069,253.25,252.1,1.1500000000000057,394,226.55000000000112,Stopped Out
2023-12-28,UNITECH,False,-4.918032786885243,6.05,5.8,0.25,8000,2400.000000000002,EOD Exit
2023-12-29,BPCL,True,-2.4259338772005177,227.8,224.8,3.0,438,-1314.0,Stopped Out
2024-01-01,BCG,False,-6.976744186046519,19.0,18.25,0.75,2666,266.6000000000038,EOD Exit
2024-01-02,ABMINTLLTD,False,-3.3524904214559386,49.9,49.6,0.29999999999999716,2004,901.7999999999915,Hit Full Target
2024-01-03,HEROMOTOCO,True,-2.157428697226159,4044.8,4007.45,37.350000000000364,24,-896.4000000000087,Stopped Out
2024-01-04,SEMAC,False,-4.840994913085552,2250.0,2240.0,10.0,44,660.0,Hit Full Target
2024-01-05,DIL,False,-5.045871559633034,10.6,10.35,0.25,8000,3000.0,Hit Full Target
2024-01-08,RCOM,False,-5.000000000000004,1.95,1.9,0.050000000000000044,39999,999.9500000000008,Stopped Out
2024-01-09,ZEEMEDIA,False,-5.714285714285714,16.65,16.4,0.25,6006,-1501.5,Stopped Out
2024-01-10,PAGEIND,True,-2.3390617691717925,36935.9,35600.0,1335.9000000000015,1,114.09999999999854,EOD Exit
2024-01-11,IVP,False,-5.0009617234083485,247.35,246.95,0.4000000000000057,404,242.40000000000344,Hit Full Target
2024-01-12,HEROMOTOCO,True,-2.2926166459398503,4356.75,4242.65,114.10000000000036,17,208.25,EOD Exit
2024-01-15,HDIL,False,-5.1282051282051215,3.9,3.7,0.19999999999999973,10000,1499.999999999999,EOD Exit
2024-01-16,GTL,False,-4.854368932038835,15.3,14.7,0.6000000000000014,3333,-1999.8000000000047,EOD Exit
2024-01-17,PHOENIXLTD,True,-4.364884747425216,1192.3,1168.95,23.34999999999991,83,1805.7499999999982,EOD Exit
2024-01-18,NHPC,True,-5.47945205479452,69.55,69.0,0.5499999999999972,1437,-790.3499999999959,Stopped Out
2024-01-19,METROBRAND,False,-5.197642306582577,1162.1,1140.05,22.049999999999955,86,378.4000000000078,EOD Exit
2024-01-20,CESC,True,-3.933170901496698,139.35,136.1,3.25,615,-707.2500000000035,EOD Exit
2024-01-23,ORIENTELEC,False,-5.975828111011635,220.45,210.05,10.399999999999977,192,-950.3999999999978,EOD Exit
2024-01-24,HDFCBANK,True,-3.2997982288980996,711.95,690.1,21.850000000000023,91,1483.2999999999959,EOD Exit
2024-01-25,MAGNUM,False,-4.351952277657277,72.9,70.5,2.4000000000000057,833,-1999.2000000000048,Stopped Out
2024-01-29,MAXHEALTH,True,-4.887372013651871,712.15,696.7,15.449999999999932,129,1629.049999999997,EOD Exit
2024-01-30,PRAXIS,False,-4.922547332185885,28.95,28.9,0.05000000000000071,3454,259.0500000000037,Hit Full Target
2024-01-31,LUPIN,True,-2.1659912134318824,1475.25,1436.35,38.90000000000009,51,1303.0499999999977,EOD Exit
2024-02-01,DPSCLTD,False,-4.958677685950411,23.3,23.0,0.3000000000000007,4291,1931.1000000000045,Hit Full Target
2024-02-02,ADOR,False,-9.20371659453406,1534.0,1475.05,58.950000000000045,33,-249.1499999999985,EOD Exit
2024-02-05,DAVANGERE,False,-8.785249457700656,90.0,86.8,3.200000000000003,624,2995.2000000000025,Hit Full Target
2024-02-06,PAYTM,True,-9.92018244013683,422.7,395.0,27.69999999999999,72,2080.8,EOD Exit
2024-02-07,POLICYBZR,True,-2.111746590409156,907.4,890.0,17.399999999999977,110,66.0000000000025,EOD Exit
2024-02-08,BORORENEW,False,-12.70754561893802,573.0,531.0,42.0,47,-1022.25,EOD Exit
2024-02-09,SANDUMA,False,-9.995606326889288,170.95,163.9,7.049999999999983,283,-1966.8499999999967,EOD Exit
2024-02-12,TATAPOWER,True,-3.111451160418272,384.1,375.0,9.100000000000023,219,-1992.900000000005,Stopped Out
2024-02-13,AARTECH,False,-8.48013109381401,68.35,66.1,2.25,888,2997.0,Hit Full Target
2024-02-14,PRESTIGE,True,-8.160587772238253,1085.9,1050.0,35.90000000000009,55,1588.1,EOD Exit
2024-02-15,PAYTM,True,-4.5155633494081515,333.2,326.15,7.050000000000011,283,-1995.1500000000033,Stopped Out
2024-02-16,SADHNANIQ,False,-6.114885731933304,78.0,73.35,4.650000000000006,430,472.99999999999756,EOD Exit
2024-02-19,INSPIRISYS,False,-5.0021561017680005,110.2,110.15,0.04999999999999716,907,68.04999999999613,Hit Full Target
2024-02-20,WHIRLPOOL,True,-3.84615384615385,1301.05,1275.75,25.299999999999955,76,-1922.7999999999965,Stopped Out
2024-02-21,DISHTV,False,-3.0303030303030303,24.3,23.8,0.5,4000,-2000.0,Stopped Out
2024-02-22,WELINV,False,-5.348460291734198,769.4,736.35,33.049999999999955,60,-1982.9999999999973,Stopped Out
2024-02-23,NPST,False,-4.997823247714418,1184.95,1091.1,93.85000000000014,21,439.95000000000095,EOD Exit
2024-02-26,HDFCLIFE,True,-2.057861201997597,575.6,568.55,7.050000000000068,173,-17.300000000003934,EOD Exit
2024-02-27,PAYTM,True,-2.3592618547068493,445.0,415.1,29.899999999999977,66,-1194.6000000000015,EOD Exit
2024-02-28,UNITECH,False,-4.850746268656718,12.9,12.75,0.15000000000000036,7751,1744.050000000004,Hit Full Target
2024-02-29,MOKSH,False,-5.729632945389441,24.2,23.15,1.0500000000000007,1904,-1999.2000000000014,Stopped Out
2024-03-01,FORTIS,True,-2.2058823529411766,404.15,395.65,8.5,235,-1997.5,Stopped Out
2024-03-02,INCREDIBLE,False,-4.093567251461988,42.0,41.0,1.0,2000,500.0,EOD Exit
2024-03-04,SITINET,False,-6.666666666666672,0.75,0.7,0.050000000000000044,39999,999.9500000000008,Stopped Out
2024-03-05,VIPULLTD,False,-4.863221884498474,33.7,31.3,2.400000000000002,833,-1874.250000000003,EOD Exit
2024-03-06,BALAJITELE,False,-5.002632964718273,92.95,90.2,2.75,727,-1999.25,EOD Exit
2024-03-07,IPCALAB,True,-2.298323183448732,1198.45,1171.15,27.299999999999955,73,-1069.4500000000066,EOD Exit
2024-03-11,INDIGO,True,-2.3392471906494396,3096.65,3022.6,74.05000000000018,27,3036.0500000000075,Hit Full Target
2024-03-12,MODIRUBBER,False,-4.986149584487535,88.0,85.75,2.25,888,1776.0,EOD Exit
2024-03-13,SHRADHA,False,-6.078886310904882,62.4,58.6,3.799999999999997,526,-1998.7999999999986,Stopped Out
2024-03-14,PAYTM,True,-4.188630859096734,340.85,334.7,6.150000000000034,293,897.900000000005,Stopped Out
2024-03-15,BPCL,True,-3.3675011498784415,298.0,292.5,5.5,335,-1842.5,Stopped Out
2024-03-18,KIMS,False,-5.387121645484609,394.25,379.4,14.850000000000023,134,154.09999999999695,EOD Exit
2024-03-19,NYKAA,True,-2.1988841483426285,152.05,149.0,3.0500000000000114,655,1178.9999999999889,EOD Exit
2024-03-20,UNITECH,False,-4.733727810650871,8.35,8.05,0.29999999999999893,6666,2666.3999999999965,EOD Exit
